time,Fuzzy (Triangular)_temp,Fuzzy (Triangular)_setpoint,Fuzzy (Triangular)_control,Fuzzy (Triangular)_error,Fuzzy (Gaussian)_temp,Fuzzy (Gaussian)_setpoint,Fuzzy (Gaussian)_control,Fuzzy (Gaussian)_error
4.1000000000000005,24.74387479436397,25.0,1.8934134451785007,0.2561252056360317,24.75527707503789,25.0,1.8873702184289805,0.24472292496211168
4.2,24.633365096859713,25.0,2.882843860858716,0.36663490314028735,24.66539822108497,25.0,2.1787586302904587,0.3346017789150295
4.3,24.78512027484003,25.0,2.9096934121734783,0.214879725159971,24.539443692156485,25.0,1.2812655626788452,0.46055630784351465
4.4,24.593335123815198,25.0,2.5487343135709297,0.4066648761848022,24.642674586375584,25.0,2.0779270669354744,0.35732541362441594
4.5,24.559829777677887,25.0,2.399673733195778,0.4401702223221129,24.64820814079053,25.0,1.9426331355307183,0.3517918592094702
4.6000000000000005,24.633003787147274,25.0,2.167922156862664,0.366996212852726,24.668986005553318,25.0,2.428283981862105,0.3310139944466819
4.7,24.44749882333025,25.0,1.7348127169738952,0.5525011766697503,24.556629160678874,25.0,2.049696394167895,0.4433708393211262
4.800000000000001,24.575920781695206,25.0,1.6836252128206612,0.42407921830479367,24.61760177202873,25.0,3.296218214882797,0.38239822797126877
4.9,24.46948568331365,25.0,1.9978004276040804,0.5305143166863502,24.715473089882316,25.0,1.9800185833568458,0.28452691011768394
5.0,24.58732046872184,25.0,2.7760986132399457,0.4126795312781617,24.616332068551785,25.0,2.9250278010819315,0.3836679314482154
5.1000000000000005,24.479089972609465,25.0,3.51141049675,0.5209100273905349,24.714917628749504,25.0,3.110448815622972,0.2850823712504962
5.2,24.620117890451574,25.0,2.4076381032090612,0.3798821095484257,24.562274554807132,25.0,2.5871183069764956,0.4377254451928678
5.300000000000001,24.597391954632915,25.0,3.735697552589713,0.40260804536708505,24.547716102362816,25.0,3.068680205045849,0.4522838976371837
5.4,24.341445610231116,25.0,3.053150342643971,0.6585543897688844,24.505939809618926,25.0,2.509297185595298,0.49406019038107374
5.5,24.4374737051412,25.0,3.4728128663930597,0.5625262948587988,24.460630090107657,25.0,3.7677352522802887,0.5393699098923435
5.6000000000000005,24.296962843829572,25.0,3.1775928746164905,0.7030371561704278,24.43798921132205,25.0,3.3725061931316356,0.5620107886779486
5.7,24.609029984667078,25.0,3.8821989981296543,0.39097001533292186,24.666443916450252,25.0,3.374168707622785,0.3335560835497482
5.800000000000001,24.71470038412187,25.0,3.7941080107339085,0.2852996158781309,24.50207631449064,25.0,2.3230815371914684,0.4979236855093596
5.9,24.65449875368598,25.0,4.065605108553789,0.3455012463140186,24.594405559310253,25.0,2.9601046776527857,0.4055944406897467
6.0,24.59372819550542,25.0,3.367803980903852,0.40627180449457967,24.657001837302854,25.0,2.4133085395028226,0.3429981626971461
6.1000000000000005,24.509321686404398,25.0,1.2252553984374335,0.4906783135956019,24.38832251120932,25.0,3.0490719784230707,0.6116774887906793
6.2,24.526467771174943,25.0,3.196902110083875,0.4735322288250572,24.490311251373726,25.0,3.268551898780162,0.5096887486262744
6.300000000000001,24.364559571719855,25.0,2.518839849529256,0.6354404282801447,24.551568378489392,25.0,2.665932841651764,0.44843162151060767
6.4,24.457705910082773,25.0,3.1406880992392776,0.5422940899172275,24.484074081088448,25.0,2.279245518783772,0.5159259189115524
6.5,24.598488855038653,25.0,3.358670723454168,0.4015111449613471,24.70754484040598,25.0,2.8670127773218477,0.29245515959402013
6.6000000000000005,24.649243432416394,25.0,3.627604363013356,0.3507565675836055,24.42833662504978,25.0,3.0587135282612383,0.5716633749502193
6.7,24.465543484614432,25.0,2.729433123893322,0.5344565153855676,24.588530940468065,25.0,2.5580343719702343,0.41146905953193524
6.800000000000001,24.466204009237245,25.0,2.873659367640858,0.533795990762755,24.513937509053346,25.0,2.946134365137749,0.48606249094665444
6.9,24.54630479128477,25.0,3.6867465345886603,0.4536952087152315,24.58132128975107,25.0,4.202066769580687,0.4186787102489298
7.0,24.205814592907778,25.0,3.682174401491047,0.7941854070922219,24.56857505681853,25.0,3.7052281570809753,0.43142494318146873
7.1000000000000005,24.356113694121703,25.0,3.7493846035530303,0.6438863058782971,24.278236738977732,25.0,3.7615817036038672,0.721763261022268
7.2,24.519946838286312,25.0,3.589012017204824,0.4800531617136876,24.487357121816597,25.0,3.327774121325134,0.5126428781834029
7.300000000000001,24.35258358517845,25.0,3.1954818394053497,0.6474164148215493,24.472495762938014,25.0,4.437132585572235,0.5275042370619865
7.4,24.455924845515593,25.0,2.580238216390175,0.5440751544844069,24.33505789762971,25.0,3.9589792331195794,0.66494210237029
7.5,24.31861216650925,25.0,3.2878388829600986,0.6813878334907493,24.35165683370141,25.0,2.4562382258450453,0.6483431662985915
7.6000000000000005,24.39156132834016,25.0,3.8347325232360228,0.6084386716598402,24.382804013038754,25.0,3.3248617494268204,0.6171959869612458
7.7,24.34936527097696,25.0,3.925899694500265,0.6506347290230394,24.400325714320406,25.0,4.115220686815489,0.599674285679594
7.800000000000001,24.46928165441345,25.0,3.2059649678992725,0.5307183455865498,24.300573449815513,25.0,3.9995738103232634,0.6994265501844872
